cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Doublet 0,0	Doublet 0,1	Doublet 0,2	Doublet 0,3	Doublet 0,4	Doublet 0,5	Doublet 1,1	Doublet 1,2	Doublet 1,3	Doublet 1,4	Doublet 1,5	Doublet 2,2	Doublet 2,3	Doublet 2,4	Doublet 2,5	Doublet 3,3	Doublet 3,4	Doublet 3,5	Doublet 4,4	Doublet 4,5	Doublet 5,5
665	9.38735e-11	0.000883587	0.0343855	0.00390707	3.17666e-11	0.835118	6.47022e-13	1.21802e-05	0.00127484	5.38589e-05	5.39909e-08	0.030962	2.46489e-06	5.24811e-05	2.2172e-06	2.18521e-08	0.00127461	0.00102117	0.000232063	2.32631e-07	0.0496023	4.90205e-06	9.82811e-09	0.0056361	1.18526e-13	5.6499e-06	0.0355684
666	3.96304e-29	4.66921e-10	0.422586	2.10001e-10	3.92859e-12	0.493538	2.73152e-31	6.4365e-12	0.00402296	2.89486e-12	1.30439e-11	0.00469841	1.30254e-12	0.00162824	1.17165e-12	5.27934e-12	0.00190162	0.0125499	0.000732312	0.00329972	0.0293139	2.6348e-13	2.37442e-12	0.000855266	1.46582e-14	0.00385373	0.0210202
667	6.89713e-15	2.05413e-05	0.51384	0.000115438	1.08722e-15	0.421249	4.75384e-17	2.83162e-07	0.00292571	1.59131e-06	1.40759e-07	0.00239851	5.73029e-08	9.47675e-05	5.15447e-08	5.69702e-08	7.76911e-05	0.0152599	0.000532574	4.71087e-05	0.0250203	1.44836e-07	2.56227e-08	0.000436608	4.0566e-18	3.862e-05	0.0179413
668	2.89955e-11	0.82511	2.126e-05	2.52769e-05	0.12129	6.81031e-05	1.99851e-13	0.0113741	2.96981e-07	3.48442e-07	0.0133365	9.51329e-07	0.00230176	0.00176468	0.00207046	0.00539775	0.00565285	6.31376e-07	5.40602e-08	0.00206913	4.04502e-06	3.1714e-08	0.00242767	1.73173e-07	0.000452554	0.00662812	2.90057e-06
669	0.992729	1.64e-05	0.000131908	0.000261029	1.83236e-11	6.13235e-06	0.00684238	2.26073e-07	2.99811e-06	3.59828e-06	1.70005e-07	1.3938e-07	4.575e-08	3.42887e-08	4.11528e-08	6.88072e-08	1.59406e-09	3.91738e-06	5.45754e-07	2.57848e-08	3.64234e-07	3.27503e-07	3.09465e-08	2.53718e-08	6.83683e-14	1.19872e-09	2.61182e-07
670	1.97033e-05	0.00266326	0.241641	0.0420007	1.06104e-14	0.627145	1.35805e-07	3.6713e-05	0.00341717	0.000578979	8.53022e-06	0.00886878	7.42954e-06	3.94433e-05	6.68297e-06	3.45249e-06	0.000102369	0.0071762	0.000622037	9.16459e-06	0.0372496	5.26966e-05	1.55278e-06	0.00161441	3.95892e-17	2.37854e-05	0.0267106
671	2.30771e-31	7.34754e-10	0.403419	1.15002e-08	4.47242e-21	0.521451	1.59059e-33	1.01286e-11	0.00361201	1.5853e-10	8.80561e-12	0.00466881	2.0497e-12	4.20082e-05	1.84373e-12	3.56395e-12	5.4299e-05	0.0119806	0.000657504	3.65212e-05	0.0309719	1.44289e-11	1.60291e-12	0.000849877	1.66873e-23	4.72066e-05	0.022209
672	8.40398e-32	8.15131e-07	0.365768	8.16655e-06	8.36132e-14	0.555779	5.79244e-34	1.12366e-08	0.00359218	1.12576e-07	2.57035e-09	0.00545827	2.27392e-09	6.52674e-05	2.04542e-09	1.04032e-09	9.9173e-05	0.0108625	0.000653895	1.49299e-05	0.0330108	1.02462e-08	4.67889e-10	0.000993584	3.11974e-16	2.26857e-05	0.0236711
673	3.11631e-08	1.77644e-06	0.0441621	1.21257e-05	1.5288e-14	0.85039	2.14791e-10	2.44881e-08	0.000710271	1.67152e-07	2.26077e-10	0.0136771	4.95562e-09	1.89417e-05	4.45765e-09	9.15014e-11	0.000364743	0.00131152	0.000129293	1.74871e-07	0.0505094	1.52136e-08	4.11534e-11	0.00248968	5.70421e-17	3.36734e-06	0.0362188
674	4.03598e-20	1.32797e-06	0.155645	1.93711e-05	7.69631e-21	0.754416	2.7818e-22	1.8306e-08	0.00119069	2.6703e-07	8.40364e-09	0.00577131	3.70456e-09	1.48587e-05	3.3323e-09	3.40126e-09	7.20208e-05	0.0046223	0.000216744	6.82111e-06	0.0448089	2.43041e-08	1.52974e-09	0.00105057	2.87162e-23	3.30622e-05	0.0321312
675	4.41181e-19	3.6891e-06	0.469141	5.53924e-05	3.78202e-14	0.456177	3.04083e-21	5.08542e-08	0.00600223	7.63583e-07	1.02709e-08	0.00583636	1.02913e-08	7.27668e-05	9.25714e-09	4.15702e-09	7.07559e-05	0.0139324	0.0010926	1.46966e-05	0.0270948	6.94986e-08	1.86965e-09	0.00106241	1.41113e-16	1.42904e-05	0.0194289
676	3.08732e-22	1.97027e-06	0.584039	1.57316e-05	4.41738e-14	0.353439	2.12793e-24	2.71602e-08	0.0046606	2.1686e-07	1.5939e-08	0.00282043	5.49635e-09	0.000106254	4.94404e-09	6.4511e-09	6.4301e-05	0.0173446	0.000848383	6.23553e-05	0.0209927	1.97378e-08	2.90142e-09	0.000513411	1.64819e-16	3.77352e-05	0.0150533
677	1.10738e-36	0.000711855	0.503249	0.000320162	4.41702e-17	0.424476	7.63258e-39	9.81291e-06	0.00434655	4.41342e-06	8.26876e-07	0.00366618	1.98582e-06	0.0017592	1.78627e-06	3.34667e-07	0.00148384	0.0149454	0.000791214	0.000148238	0.025212	4.01694e-07	1.50519e-07	0.000667366	1.64806e-19	0.000125034	0.0180788
678	7.28618e-27	2.46313e-09	0.163636	3.88076e-08	1.94598e-16	0.747851	5.02199e-29	3.39542e-11	0.00110428	5.34962e-10	1.94044e-11	0.00504679	6.87125e-12	1.27585e-05	6.18078e-12	7.85368e-12	5.8309e-05	0.00485963	0.000201015	7.29134e-06	0.044419	4.86904e-11	3.53225e-12	0.000918682	7.26078e-19	3.33229e-05	0.0318516
679	8.23433e-24	5.13463e-07	0.183695	2.88556e-06	1.11237e-16	0.717395	5.6755e-26	7.07808e-09	0.00340361	3.97774e-08	1.45649e-10	0.0132923	1.43238e-09	0.000110248	1.28844e-09	5.89494e-11	0.000430556	0.00545534	0.000619569	2.26861e-06	0.04261	3.6204e-09	2.65129e-11	0.00241964	4.15042e-19	8.85974e-06	0.0305544
680	2.00343e-18	2.01223e-07	0.373968	1.60666e-06	6.07823e-22	0.551107	1.38086e-20	2.77385e-09	0.00253774	2.21478e-08	9.4051e-10	0.00373981	5.61339e-10	5.78563e-05	5.04932e-10	3.80658e-10	8.52613e-05	0.011106	0.000461953	1.96169e-05	0.0327333	2.01581e-09	1.71204e-10	0.000680768	2.26788e-24	2.8909e-05	0.0234721
681	2.1474e-24	1.3628e-08	0.273445	1.96147e-07	2.04405e-23	0.631211	1.48009e-26	1.87862e-10	0.00576869	2.70388e-09	3.70299e-11	0.0133163	3.80173e-11	7.29589e-05	3.41971e-11	1.49873e-11	0.000168416	0.0081207	0.00105009	1.43811e-05	0.0374911	2.46098e-10	6.74065e-12	0.002424	7.62669e-26	3.31968e-05	0.0268838
682	6.82096e-15	0.0258441	8.89658e-05	0.000184527	0.968884	2.39182e-05	4.70134e-17	0.000356261	2.45296e-06	2.5437e-06	0.000428258	6.5947e-07	7.20958e-05	6.25378e-05	6.48512e-05	0.000173331	1.68131e-05	2.64208e-06	4.46519e-07	7.51761e-05	1.42063e-06	2.31518e-07	7.79569e-05	1.20045e-07	0.00361506	2.02109e-05	1.01869e-06
683	2.61655e-25	0.00248677	0.189923	0.0303858	6.06302e-13	0.690062	1.80345e-27	3.42801e-05	0.00191454	0.000418868	4.39787e-07	0.00695623	6.93719e-06	2.85219e-05	6.2401e-06	1.77998e-07	0.000103631	0.0056403	0.000348509	3.65914e-07	0.0409866	3.81239e-05	8.00557e-08	0.00126626	2.26221e-15	1.3295e-06	0.0293903
684	6.08983e-09	1.60714e-12	0.649373	2.40119e-12	1.31824e-15	0.29482	4.19741e-11	2.21543e-14	0.00313586	3.31004e-14	2.0313e-14	0.0014237	4.48333e-15	0.000382059	4.03282e-15	8.22139e-15	0.000173458	0.0192849	0.000570829	0.000350304	0.017511	3.01268e-15	3.69762e-15	0.00025916	4.91856e-18	0.000159041	0.0125566
685	1.88478e-30	0.00140908	0.316314	0.00791876	2.25239e-11	0.595066	1.29908e-32	1.94242e-05	0.00258381	0.00010916	1.57402e-06	0.0048608	3.93083e-06	8.36931e-05	3.53584e-06	6.37063e-07	0.000157448	0.00939383	0.000470339	6.782e-06	0.0353443	9.93534e-06	2.86524e-07	0.000884824	8.40402e-14	1.27586e-05	0.0253444
686	0.992168	2.40382e-05	0.000618932	0.000261151	1.19133e-14	5.59866e-05	0.00683851	3.31367e-07	3.76458e-06	3.59996e-06	3.24458e-08	3.40532e-07	6.7058e-08	6.30779e-08	6.03196e-08	1.3132e-08	5.70583e-09	1.83809e-05	6.85278e-07	6.17628e-09	3.32535e-06	3.27656e-07	5.9062e-09	6.1988e-08	4.44504e-17	5.58687e-10	2.38452e-06
687	6.72022e-21	1.55464e-14	0.380923	1.98202e-13	4.37197e-43	0.529923	4.63191e-23	2.14307e-16	0.00821566	2.73221e-15	2.25484e-16	0.0114292	4.3369e-17	0.000117305	3.9011e-17	9.12614e-17	0.000163189	0.0113126	0.00149552	0.000123422	0.031475	2.48676e-16	4.10454e-17	0.0020805	1.63125e-45	0.000171699	0.0225698
688	7.46328e-14	0.937473	0.00147576	0.0011434	7.72948e-13	0.0107553	5.14406e-16	0.0129231	1.95607e-05	1.57617e-05	0.00165243	0.000142558	0.00261521	0.00291941	0.00235242	0.000668798	0.0212766	4.38268e-05	3.56068e-06	0.000373295	0.000638819	1.43458e-06	0.000300796	2.59502e-05	2.88399e-15	0.00272057	0.000458079
689	0.992639	1.84409e-05	0.000214959	0.000261204	1.07237e-12	8.86245e-06	0.00684176	2.54208e-07	3.09407e-06	3.6007e-06	1.84592e-07	1.27564e-07	5.14435e-08	3.97632e-08	4.62741e-08	7.47113e-08	1.63938e-09	6.38381e-06	5.63222e-07	2.8874e-08	5.2639e-07	3.27723e-07	3.36019e-08	2.32208e-08	4.00117e-15	1.19043e-09	3.77459e-07
690	1.28707e-35	1.24759e-09	0.30876	1.44652e-08	5.21816e-18	0.60333	8.87108e-38	1.7198e-11	0.00485078	1.99403e-10	3.47206e-12	0.00947861	3.48033e-12	7.61567e-05	3.1306e-12	1.40527e-12	0.000148813	0.00916949	0.000883001	1.53751e-05	0.0358351	1.81489e-11	6.32029e-13	0.00172542	1.94698e-20	3.00435e-05	0.0256963
691	2.8254e-32	6.55215e-08	0.258759	2.89725e-07	6.48512e-21	0.660563	1.9474e-34	9.03212e-10	0.00128105	3.99386e-09	2.74073e-10	0.00327027	1.82781e-10	5.27366e-05	1.64414e-10	1.10927e-10	0.000134626	0.00768458	0.000233193	1.60025e-05	0.0392345	3.63506e-10	4.98902e-11	0.000595296	2.4197e-23	4.08513e-05	0.0281339
692	0.992076	0.000580612	0.000133105	0.000261134	1.47996e-11	7.47842e-05	0.00683788	8.00372e-06	3.07494e-06	3.59973e-06	1.01775e-06	1.72763e-06	1.6197e-06	1.24454e-06	1.45694e-06	4.11919e-07	6.99234e-07	3.95293e-06	5.5974e-07	1.58254e-07	4.44185e-06	3.27634e-07	1.85263e-07	3.14485e-07	5.52195e-14	8.8914e-08	3.18512e-06
693	1.05903e-19	6.21381e-08	0.263024	9.64058e-07	4.85792e-12	0.652299	7.29936e-22	8.56573e-10	0.00248286	1.32895e-08	2.08245e-10	0.00615749	1.73343e-10	2.91311e-05	1.55924e-10	8.42841e-11	7.22451e-05	0.00781123	0.000451963	7.08218e-06	0.0387436	1.20957e-09	3.79074e-11	0.00112087	1.81257e-14	1.75638e-05	0.0277819
694	8.26868e-28	6.19134e-07	0.399737	9.7547e-06	2.31122e-18	0.517018	5.69918e-30	8.53474e-09	0.00679419	1.34468e-07	1.70179e-09	0.00878757	1.72716e-09	7.84979e-05	1.5536e-09	6.88777e-10	0.000101529	0.0118713	0.00123677	1.56522e-05	0.0307086	1.22388e-08	3.09782e-10	0.00159963	8.62352e-21	2.02444e-05	0.0220202
695	1.17009e-23	6.30232e-05	0.29855	0.000684683	6.22426e-18	0.613712	8.06485e-26	8.68773e-07	0.00422133	9.43834e-06	2.36191e-07	0.00867754	1.75812e-07	7.07311e-05	1.58145e-07	9.55951e-08	0.000145398	0.00886628	0.000768421	1.92295e-05	0.0364517	8.59044e-07	4.29945e-08	0.0015796	2.32237e-20	3.95288e-05	0.0261385
696	9.738e-46	4.52999e-06	0.0876697	7.10176e-05	0.00035158	0.813866	6.71191e-48	6.24458e-08	0.000987749	9.78976e-07	1.60566e-07	0.00916959	1.2637e-08	1.1469e-05	1.13672e-08	6.4987e-08	0.000106471	0.00260359	0.000179803	2.94903e-05	0.04834	8.91029e-08	2.92284e-08	0.00166917	1.3118e-06	0.000273768	0.0346632
697	3.02417e-23	1.48512e-05	0.342686	0.000101372	6.14326e-17	0.580448	2.08441e-25	2.04723e-07	0.00220786	1.39741e-06	2.37711e-07	0.00373971	4.14294e-08	5.88796e-05	3.72663e-08	9.62102e-08	9.97315e-05	0.010177	0.000401902	6.83671e-05	0.034476	1.27187e-07	4.32712e-08	0.00068075	2.29215e-19	0.000115802	0.0247218
698	1.22496e-22	0.0182103	2.62206e-05	2.6743e-05	0.976737	4.31396e-06	8.44306e-25	0.000251028	8.00719e-07	3.68651e-07	0.00043225	1.31739e-07	5.08001e-05	9.92515e-05	4.56954e-05	0.000174947	1.63294e-05	7.78694e-07	1.45757e-07	0.000170903	2.5623e-07	3.35533e-08	7.86837e-05	2.39808e-08	0.00364436	2.81179e-05	1.83735e-07
699	1.16689e-20	4.65683e-06	0.634322	2.05918e-05	3.32306e-20	0.3008	8.04278e-23	6.41944e-08	0.00847576	2.83857e-07	6.65833e-09	0.00401927	1.29909e-08	0.00034892	1.16855e-08	2.69487e-09	0.00016546	0.0188379	0.00154287	3.61905e-05	0.0178662	2.58356e-08	1.21203e-09	0.000731638	1.23989e-22	1.71618e-05	0.0128113
700	1.02849e-20	0.0230172	0.00163994	0.00241711	0.963228	0.00375846	7.08889e-23	0.000317292	4.37782e-05	3.33198e-05	0.000428609	0.000100332	6.42098e-05	7.58866e-05	5.77576e-05	0.000173474	0.000173919	4.87024e-05	7.96907e-06	0.00010251	0.000223236	3.03264e-06	7.80209e-05	1.82638e-05	0.00359396	0.000234936	0.000160076
701	1.04103e-31	3.34883e-06	0.252358	1.4808e-05	3.69586e-21	0.661838	7.17526e-34	4.61636e-08	0.00239269	2.04128e-07	2.44919e-08	0.0062751	9.34204e-09	9.84994e-05	8.40329e-09	9.91277e-09	0.000258326	0.00749448	0.000435548	5.22585e-05	0.0393102	1.8579e-08	4.45834e-09	0.00114227	1.37898e-23	0.000137054	0.0281882
702	0.992442	0.000174812	0.000223522	0.000261183	3.21864e-12	3.24331e-05	0.0068404	2.40977e-06	3.072e-06	3.6004e-06	2.17304e-06	4.45749e-07	4.87661e-07	3.7428e-07	4.38658e-07	8.79508e-07	5.43082e-08	6.6381e-06	5.59205e-07	3.37511e-07	1.92638e-06	3.27696e-07	3.95565e-07	8.11409e-08	1.20093e-14	4.8973e-08	1.38135e-06
703	4.45994e-35	0.0093219	6.2794e-12	2.08626e-11	0.986044	1.53328e-13	3.07401e-37	0.000128502	2.41047e-13	2.8759e-13	0.000434401	5.88581e-15	2.60048e-05	1.9606e-05	2.33916e-05	0.000175818	4.78732e-07	1.86484e-13	4.38786e-14	6.62778e-05	9.107e-15	2.61754e-14	7.90752e-05	1.07141e-15	0.00367909	1.61835e-06	6.53037e-15
704	4.84998e-09	0.0200377	0.211337	0.112608	2.20517e-11	0.580782	3.34284e-11	0.000276219	0.00164218	0.0015523	7.67248e-05	0.00451292	5.58979e-05	5.31923e-05	5.02809e-05	3.10533e-05	0.000146179	0.00627623	0.00029893	1.47751e-05	0.0344958	0.000141284	1.39664e-05	0.000821499	8.22786e-14	4.0604e-05	0.024736
705	1.9932e-16	0.000566118	0.944023	0.00250328	0.0084343	0.0073913	1.37381e-18	7.80393e-06	0.00654828	3.45077e-05	3.84163e-06	5.12702e-05	1.57927e-06	0.000269572	1.42057e-06	1.55485e-06	2.11063e-06	0.0280354	0.001192	0.000132702	0.00043901	3.14077e-06	6.99303e-07	9.33286e-06	3.14697e-05	1.039e-06	0.000314802
706	2.54961e-14	5.63033e-06	0.143761	2.48964e-05	1.36371e-14	0.762874	1.75732e-16	7.7614e-08	0.00145833	3.43196e-07	2.41256e-09	0.00773869	1.57066e-08	6.00347e-05	1.41283e-08	9.7645e-10	0.000318577	0.00426937	0.000265464	1.86612e-06	0.0453113	3.12365e-08	4.39165e-10	0.0014087	5.08823e-17	9.90269e-06	0.0324914
707	1.46985e-20	4.803e-10	0.362358	7.42963e-09	1.83102e-21	0.555596	1.01309e-22	6.62093e-12	0.00482144	1.02417e-10	1.852e-12	0.00739262	1.33986e-12	5.67377e-05	1.20523e-12	7.49571e-13	8.69948e-05	0.0107612	0.00087766	1.58706e-05	0.0329999	9.32166e-12	3.37124e-13	0.0013457	6.83184e-24	2.43341e-05	0.0236633
708	2.15535e-13	5.30293e-05	0.867282	0.000298014	1.5599e-17	0.0882493	1.48557e-15	7.31009e-07	0.00687822	4.10812e-06	4.53215e-07	0.000699886	1.47933e-07	0.000222795	1.33068e-07	1.83433e-07	2.26703e-05	0.0257563	0.00125206	0.00013813	0.00524161	3.73906e-07	8.25e-08	0.000127402	5.82023e-20	1.40552e-05	0.00375861
709	3.12748e-17	9.88231e-05	0.227654	0.00152867	1.76893e-16	0.681053	2.15561e-19	1.36227e-06	0.00280051	2.10727e-05	7.84922e-07	0.00837804	2.75681e-07	3.29558e-05	2.47979e-07	3.17686e-07	9.8591e-05	0.00676082	0.000509785	1.89886e-05	0.0404515	1.91796e-06	1.42882e-07	0.00152508	6.60015e-19	5.68067e-05	0.0290066
710	7.00473e-13	1.57315e-05	0.224014	0.000242524	1.44138e-13	0.690532	4.828e-15	2.16859e-07	0.00166334	3.34318e-06	1.87881e-08	0.0051273	4.38853e-08	1.96403e-05	3.94754e-08	7.60421e-09	6.05419e-05	0.00665272	0.000302782	1.70158e-06	0.0410145	3.04285e-07	3.42004e-09	0.000933338	5.37804e-16	5.24518e-06	0.0294103
711	1.9511e-12	0.0491751	0.271105	0.162105	3.08649e-11	0.446416	1.34479e-14	0.000677878	0.0041111	0.00223461	0.000315622	0.00676958	0.000137181	0.000227016	0.000123396	0.000127744	0.000373818	0.0080512	0.000748356	0.0001057	0.0265151	0.000203387	5.74536e-05	0.00123229	1.15162e-13	0.000174051	0.0190132
712	9.23465e-14	2.20069e-08	0.176522	7.25454e-08	1.96046e-06	0.738973	6.36497e-16	3.03365e-10	0.000535465	1.00004e-09	9.08319e-10	0.00224161	6.13913e-11	2.95685e-05	5.52223e-11	3.6763e-10	0.000123782	0.00524231	9.74722e-05	8.85326e-05	0.0438917	9.10198e-11	1.65344e-10	0.000408047	7.31481e-09	0.000370623	0.0314735
713	1.69091e-17	0.000324403	0.165565	0.00506826	6.24544e-13	0.737977	1.16546e-19	4.47188e-06	0.00165372	6.98658e-05	1.19753e-06	0.00737119	9.04967e-07	1.92681e-05	8.1403e-07	4.84685e-07	8.58841e-05	0.0049169	0.000301032	5.15982e-06	0.0438325	6.35894e-06	2.1799e-07	0.0013418	2.33028e-15	2.2999e-05	0.031431
714	0.992519	0.000113249	0.000242922	0.000261089	2.51983e-10	3.78411e-06	0.00684093	1.56114e-06	3.17417e-06	3.5991e-06	4.72834e-07	4.94457e-08	3.15925e-07	2.50627e-07	2.84179e-07	1.91373e-07	3.90414e-09	7.21423e-06	5.77804e-07	7.59092e-08	2.24759e-07	3.27578e-07	8.60713e-08	9.00073e-09	9.40189e-13	1.18248e-09	1.61168e-07
715	6.65951e-14	0.0115842	0.192268	0.152878	0.563594	0.059499	4.59006e-16	0.000159688	0.00211978	0.00210742	0.000249768	0.000655983	3.23157e-05	2.92389e-05	2.90684e-05	0.00010109	9.04821e-06	0.00570993	0.00038587	4.57325e-05	0.00353397	0.00019181	4.54659e-05	0.000119411	0.00210286	1.41523e-05	0.00253411
716	1.68988e-08	0.0011204	0.352737	0.00764766	2.98489e-09	0.562655	1.16475e-10	1.54447e-05	0.00249536	0.000105423	1.35145e-06	0.00398037	3.12551e-06	6.65467e-05	2.81144e-06	5.46981e-07	0.000106149	0.0104755	0.000454237	5.82302e-06	0.0334192	9.59521e-06	2.46009e-07	0.000724558	1.11371e-11	9.28835e-06	0.0239639
717	4.69934e-21	1.68643e-06	0.672465	2.67312e-05	1.91797e-18	0.269644	3.23902e-23	2.32474e-08	0.00612831	3.6849e-07	3.40512e-08	0.00245731	4.70453e-09	7.03784e-05	4.23179e-09	1.37817e-08	2.82202e-05	0.0199707	0.00111555	0.000103085	0.0160156	3.35386e-08	6.19843e-09	0.000447312	7.15625e-21	4.13349e-05	0.0114843
718	3.89715e-13	0.00249345	0.430443	0.0110256	2.72016e-11	0.484255	2.68611e-15	3.43722e-05	0.00359756	0.000151988	4.53008e-06	0.00404731	6.95584e-06	0.0001481	6.25687e-06	1.83349e-06	0.000166615	0.0127832	0.000654874	1.95188e-05	0.0287625	1.38334e-05	8.24624e-07	0.000736743	1.01494e-13	2.1959e-05	0.0206248
719	8.95319e-15	6.60577e-06	0.918147	7.65908e-05	1.12137e-23	0.0414822	6.17098e-17	9.10604e-08	0.00698321	1.0558e-06	3.71163e-08	0.000315504	1.84277e-08	0.000109636	1.6576e-08	1.50223e-08	4.95337e-06	0.0272669	0.00127117	4.46875e-05	0.00246386	9.60954e-08	6.75638e-09	5.7432e-05	4.18399e-26	2.019e-06	0.00176676
720	9.3179e-46	0.0045055	0.624571	0.02532	7.68406e-13	0.291671	6.42235e-48	6.21083e-05	0.00284994	0.000349036	2.47996e-05	0.00133091	1.25687e-05	9.23134e-05	1.13057e-05	1.00373e-05	4.31098e-05	0.0185484	0.000518783	3.68604e-05	0.017324	3.1768e-05	4.51434e-06	0.000242269	2.86704e-15	1.72136e-05	0.0124225
721	2.88406e-20	1.73238e-06	0.341915	7.79148e-07	1.12405e-16	0.574731	1.98784e-22	2.38808e-08	0.00250096	1.07405e-08	3.47063e-08	0.00420391	4.83271e-09	0.00101223	4.34709e-09	1.40469e-08	0.00170148	0.0101541	0.000455257	0.00147109	0.0341364	9.77566e-10	6.31768e-09	0.00076525	4.194e-19	0.00247278	0.0244783
722	0.992698	2.41709e-05	0.000151405	0.000262593	6.21102e-17	8.04166e-06	0.00684216	3.33196e-07	3.14699e-06	3.61984e-06	8.56765e-08	1.67148e-07	6.74282e-08	5.27298e-08	6.06526e-08	3.46764e-08	2.80067e-09	4.49639e-06	5.72856e-07	1.35587e-08	4.77638e-07	3.29465e-07	1.55959e-08	3.04264e-08	2.31743e-19	7.20151e-10	3.42501e-07
723	4.44171e-27	0.971828	0.000231273	0.000441581	4.34663e-18	0.000431358	3.06144e-29	0.0133966	5.59342e-06	6.08719e-06	0.00097992	1.04325e-05	0.00271105	0.00224081	0.00243863	0.000396609	0.00417944	6.86829e-06	1.01819e-06	0.000163908	2.56207e-05	5.54034e-07	0.000178378	1.89906e-06	1.6218e-20	0.000305713	1.83719e-05
724	1.26901e-17	0.00648685	0.209948	0.00969189	4.59131e-09	0.680416	8.74663e-20	8.94211e-05	0.00316237	0.000133603	3.69206e-06	0.0102489	1.8096e-05	0.00038529	1.62776e-05	1.49431e-06	0.00124868	0.00623499	0.000575655	1.5908e-05	0.0404136	1.216e-05	6.72076e-07	0.00186563	1.71309e-11	5.15559e-05	0.0289795
725	1.97797e-21	8.1995e-07	0.357893	1.89034e-06	1.51415e-19	0.569566	1.36332e-23	1.1303e-08	0.00111341	2.60583e-08	9.0838e-09	0.00177193	2.28736e-09	8.79129e-05	2.05752e-09	3.67654e-09	0.000139908	0.0106286	0.000202677	7.06524e-05	0.0338297	2.37173e-09	1.65355e-09	0.00032255	5.64955e-22	0.000112439	0.0242583
726	5.6321e-20	3.17168e-05	0.425939	0.000494508	5.55755e-10	0.498775	3.88192e-22	4.37215e-07	0.00433018	6.81679e-06	4.63682e-08	0.00507065	8.84784e-08	5.05558e-05	7.95875e-08	1.87669e-08	5.92009e-05	0.0126494	0.000788235	5.36162e-06	0.029625	6.2044e-07	8.44053e-09	0.000923025	2.07361e-12	6.27847e-06	0.0212433
727	2.45501e-60	2.83703e-09	0.382783	4.41312e-08	1.3941e-09	0.543771	1.69211e-62	3.91084e-11	0.00225002	6.08348e-10	7.37898e-11	0.00319632	7.9143e-12	2.63303e-05	7.11902e-12	2.98654e-11	3.74041e-05	0.0113678	0.000409578	4.968e-05	0.0322975	5.53696e-11	1.34322e-11	0.000581836	5.2016e-12	7.05741e-05	0.0231596
728	1.64323e-20	3.69912e-07	0.114278	3.26086e-07	1.0241e-16	0.785258	1.13259e-22	5.09923e-09	0.00150276	4.49509e-09	1.16863e-09	0.0103262	1.03192e-09	0.000310318	9.28228e-10	4.72986e-10	0.00213235	0.00339379	0.000273552	7.11176e-05	0.0466408	4.09127e-10	2.12728e-10	0.00187971	3.82109e-19	0.000488684	0.0334448
729	7.35704e-27	6.28782e-07	0.695251	6.83107e-06	0.000148637	0.251613	5.07084e-29	8.66774e-09	0.00247218	9.41662e-08	4.04705e-07	0.000894689	1.75407e-09	4.14229e-05	1.57781e-09	1.63799e-07	1.49911e-05	0.0206474	0.000450018	0.00193408	0.0149447	8.57067e-09	7.36696e-08	0.000162863	5.54589e-07	0.000699947	0.0107164
730	6.73734e-14	3.72773e-06	0.791198	2.9764e-05	3.61801e-19	0.158021	4.64371e-16	5.13866e-08	0.00769846	4.10296e-07	1.68004e-09	0.00153756	1.0399e-08	0.000175512	9.35405e-09	6.79971e-10	3.50538e-05	0.0234968	0.00140137	5.73818e-06	0.00938572	3.73437e-08	3.05822e-10	0.000279887	1.34994e-21	1.14605e-06	0.00673023
731	4.27137e-19	0.439449	0.212548	0.197645	1.04554e-27	0.097545	2.94404e-21	0.00605779	0.00269743	0.00272453	0.0102445	0.00123794	0.0012259	0.00109175	0.00110272	0.00414634	0.000501038	0.0063122	0.000491021	0.00184629	0.00579373	0.000247977	0.00186484	0.000225345	3.90108e-30	0.000847323	0.00415452
732	5.82749e-27	4.78556e-07	0.79678	7.58549e-06	2.20107e-16	0.147473	4.01659e-29	6.59688e-09	0.0120063	1.04566e-07	2.18539e-09	0.00222219	1.335e-09	0.000137882	1.20085e-09	8.84506e-10	2.55199e-05	0.0236626	0.00218554	4.5677e-05	0.00875921	9.5172e-09	3.97812e-10	0.000404511	8.21253e-19	8.45414e-06	0.00628098
733	5.01307e-25	1.00407e-08	0.13684	1.39511e-07	6.24114e-15	0.755118	3.45525e-27	1.38411e-10	0.00343739	1.92316e-09	8.89118e-11	0.0189683	2.80099e-11	4.50331e-05	2.51953e-11	3.59858e-11	0.000248504	0.00406385	0.000625717	2.89282e-05	0.0448506	1.75039e-10	1.61849e-11	0.00345286	2.32867e-17	0.000159633	0.0321611
734	6.70403e-23	1.11639e-08	0.567834	1.36412e-07	1.01236e-15	0.363931	4.62075e-25	1.53894e-10	0.00723695	1.88043e-09	3.64686e-11	0.00463824	3.11433e-11	0.000107813	2.80138e-11	1.47601e-11	6.90983e-05	0.0168634	0.00131736	2.55485e-05	0.0216159	1.7115e-10	6.63848e-12	0.000844312	3.77728e-18	1.63743e-05	0.0155001
